Date,Title,Content
2009-02-06,Particokinetics and extrapulmonary translocation of intratracheally instilled ferric oxide nanoparticles in rats and the potential health risk assessment,"Exposure to nanoparticles has presented potential risks to human cardiorespiratory systems. Pulmonary retention and extrapulmonary redistribution of inhaled nanoparticles have been considered to be important contributing factors of cardiorespiratory diseases. In the present work, 22-nm 59Fe2O3 nanoparticles (radioactive isotope 59 <Fe-labeled ferric oxide nanoparticles) were intratracheally instilled into the male Sprague-Dawley rats at a dose of 4 mg/rat. Extrapulmonary distribution of 59Fe2O3 in organs and its metabolism in lung, blood, urine, and feces were measured for 50 days of exposure. Phagocytosis and clearance of agglomerated nano-Fe2 O3 by monocytes/macrophages were observed by histopathology and inductively coupled plasma-mass spectrometry examination. Our results showed intratracheal-instilled nano-59Fe2 O3 could pass through the alveolar-capillary barrier into systemic circulation within 10 min that consisted with one-compartment kinetic model. The nano-59Fe2O3 in the lung was distributed to organs rich in mononuclear phagocytes, including liver, spleen, kidney and testicle. The plasma elimination half-life of nano-59Fe2O3 was 22.8 days and the lung clearance rate was 3.06 μg/day, indicating the systemic accumulation and lung retention had occurred. The deposited nano-Fe2 O3 in interstitial lung was probably contributed by the particles escaping from alveolar macrophages phagocytosis and macrophages clearance function overloading. Our results suggest that the effect of Fe2O3 nanoparticles exposure, even at low concentration, should be assessed because of the potential lung and systemic cumulative toxicity of the nanoparticles. © The Author 2008. Published by Oxford University Press on behalf of the Society of Toxicology. All rights reserved."
2009-02-01,Chain fullerene C60=C=C60=C=C60: Possible way to all-carbon polymers,"In this paper,we firstly report a simple but very useful process to extend fullerene chains from monomers via C-bridges: C - C60-C-C60 - C60-C-C60-C-C60, similar to extending CH4 or CH2=CH2 to synthesize longer alkyl or alkene chains and these-based materials. The self- assembled formation of C60-C-C60-C-C from C60-C-C60 was found to be an isomer- selective process. The results offer a valuable access to C60-based new materials of diverse functionalities, and an implication to the large scale utilization of C60 in polymerscience. Copyright © 2009 American Scientific Publishers All rights reserved."
2009-02-01,Down-regulation of PKCζ expression inhibits chemotaxis signal transduction in human lung cancer cells,"Metastasis is the major cause of mortality in lung cancer. Chemotaxis plays a vital role in cancer cell metastasis. In the current study, we reported that epidermal growth factor (EGF) induced a robust chemotaxis of A549 and H1299 cells, two representative human non-small cell lung cancer (NSCLC) cells. Chelerythrine chloride, an inhibitor of all protein kinase C (PKC) isozymes, significantly reduced the chemotactic capacity of NSCLC cells while inhibitors of classical or novel PKC isozymes, such as Gö6976, calphostin C, or Gö6850, showed no effect, which suggested that atypical PKC might be involved in the chemotactic process of NSCLC cells. EGF-elicited translocation and phosphorylation of atypical PKCζ, indicating that EGF could activate PKCζ. Treatment with a PKCζ specific inhibitor, a myristoylated pseudosubstrate, blocked the chemotaxis in a dose-dependent manner, further confirming that atypical PKCζ was required for NSCLC chemotaxis. Mechanistic studies suggested that PKCζ was regulated by phosphatidylinositol 3 kinase (PI3K)/Akt. Furthermore, PKCζ-mediated chemotaxis by regulating actin polymerization and cell adhesion. Taken together, our study suggested that PKCζ was required in NSCLC cell chemotaxis, thus could be used as a target to develop anti-lung cancer metastasis therapies. © 2008."
2009-02-01,The scavenging of reactive oxygen species and the potential for cell protection by functionalized fullerene materials,"We demonstrated that three different types of water-soluble fullerenes materials can intercept all of the major physiologically relevant ROS. C60(C(COOH)2)2, C60(OH)22, and Gd@C82(OH)22 can protect cells against H2O2-induced oxidative damage, stabilize the mitochondrial membrane potential and reduce intracellular ROS production with the following relative potencies: Gd@C82(OH)22 ≥ C60(OH)22 > C60(C(COOH)2)2. Consistent with their cytoprotective abilities, these derivatives can scavenge the stable 2,2-diphenyl-1-picryhydrazyl radical (DPPH), and the reactive oxygen species (ROS) superoxide radical anion (O2{radical dot}-), singlet oxygen, and hydroxyl radical (HO{radical dot}), and can also efficiently inhibit lipid peroxidation in vitro. The observed differences in free radical-scavenging capabilities support the hypothesis that both chemical properties, such as surface chemistry induced differences in electron affinity, and physical properties, such as degree of aggregation, influence the biological and biomedical activities of functionalized fullerenes. This represents the first report that different types of fullerene derivatives can scavenge all physiologically relevant ROS. The role of oxidative stress and damage in the etiology and progression of many diseases suggests that these fullerene derivatives may be valuable in vivo cytoprotective and therapeutic agents. © 2008 Elsevier Ltd."
2009-01-01,Dispersion and stability of TiO<inf>2</inf> nanoparticles synthesized by laser pyrolysis in aqueous suspensions,"Nanoparticles of titanium dioxide (TiO2) were synthesized by the laser pyrolysis method at pilot scale using an organometallic aerosol injected in the reactor. In order to secure the global process of nanoparticle production, we investigate the liquid recovery of the raw powders. The goal was to recover the nanopowders directly in water at the exit of the reaction zone mainly for safety reasons. For that, the dispersion of TiO2 nanopowder in water using a dispersing agent was optimized and comparison of the powder characteristics produced after a dry or a liquid recovery was done. © 2009 IOP Publishing Ltd."
2009-01-01,"Guidelines for safe handling, use and disposal of nanoparticles","Health, safety and environmental (HSE) risks of a technology is an inseparable part of it which threatens all exposed employees. It has been proved for many years that exposure to particles, in an occupational setting, could be linked with the onset of lung diseases, such as pneumoconiosis, chronic obstructive pulmonary disease (COPD), and mesotelioma and lung cancer. Nanoparticles, due to their unique characteristics including; small size, shape, high surface area, charge, chemical properties, solubility, and degree of agglomeration can cross cell boundaries or pass directly from the lungs into the blood stream and ultimately reach to all of the organs in the body. This is the reason why they may pose higher risk than the same mass and material of larger particles. Moreover, biodegradation of nanoparticles by some kinds of fungi (like wood decay fungi) may result in metabolites which may be toxic to microorganisms under aerobic and anaerobic conditions. Bacteria and living cells can take up nanoparticles, providing the basis for potential bioaccumulation in the food chain. Considering Iran's prominent position in nanotechnologies and fast-growing in research and industrial activities, controlling nanoparticles related HSE risks should be highly considered. In general, there are three main approaches to risk and exposure control: engineering techniques, administrative means and personal protective equipments. These complementary approaches especially engineering techniques should be considered starting with the design stage of an industrial process. Administrative means of control constitute an additional approach when the other methods have not achieved the expected control levels. Administrative means of control must never substitute for engineering techniques, which always be performed according to standard practices. In some situations, due to insufficiently advanced technology and prohibitive costs, engineering measerus can not be implemended. In these situations, performing administrative means of control constitute other ways of limiaiting the occupational exposure risks. Accordingly, to minimize the risks from know and unknown health, safety and invironment hazards in research and occupational setting of the country, guideline for safe handling, use and disposal of manopractical has provided. © 2009 IOP Publishing Ltd."
2009-01-01,Explosion risks from nanomaterials,"Emerging nanomanufactured products are being incorporated in a variety of consumer products ranging from closer body contact products (i.e. cosmetics, sunscreens, toothpastes, pharmaceuticals, clothing) to more remote body-contact products (electronics, plastics, tires, automotive and aeronautical), hence posing potential health and environmental risks. The new field of nanosafety has emerged and needs to be explored now rather than after problems becomes so ubiquitous and difficult to treat that their trend become irreversible. Such endeavour necessitates a transdisciplinary approach. A commonly forgotten and/or misunderstood risk is that of explosion/detonation of nanopowders, due to their high specific active surface areas. Such risk is emphasized and illustrated with the present development of an appropriate risk analysis. For this particular risk, a review of characterization methods and their limitations with regard to nanopowders is presented and illustrated for a few organic and metallic nanopowders. © 2009 IOP Publishing Ltd."
2009-01-01,Simultaneous determination of trace Cr(III) and Cr(VI) in water using ion-pairing reversed phase chromatography - Inductively coupled plasma mass spectrometry,"A method was developed to simultaneously determine trace chromium species in water using ion-pairing reversed phase chromatography (RPIPC)-inductively coupled plasma mass spectrometer (ICP-MS). The chromatographic parameters were optimized to get the best separation, including the pH value of mobile phase, the concentrations of ion-pair reagent and methanol and the addition of EDTA in the mobile phase. The optimium mobile phase was 2.0 mmol/L tetrabutylammonium(TBA), 5% methanol(v/v), pH=5.5. Using collision cell technology to eliminate the mass interferences of 40Ar 12C+ and 35Cl16OH+ in the analysis of 52Cr+, and the detection limits of Cr(III) and Cr(VI) were 0.15 μg/L and 0.16 μg/L for 100 μL injections. The recovery range of spiked Cr(III) and Cr(VI) in water samples was 93.6%-106.2% and the RSDs were less than 4% (n =3). The results were satisfying when analyzing the chromium speciation in drinking water and rain water using this method."
2009-01-01,Effects of several nanooxides on the hatching rate of zebrafish embryos,"The ecotoxicological impacts of nanooxides (nano-ZnO, nano-TiO2, nano-Fe2O3, nano-Fe3O4 and nano-SiO2) were studied by observing the hatching rate of zebrafish embryos at 96h. Different nanooxides had different effects on hatching rate of zebrafish embryos, suggesting that the toxicity was much related to their own components. Nano-ZnO decreased the hatching rate of embryos in a concentration-dependent way and had a higher toxicity. At low concentration, the inhibition of nano-ZnO on embryo hatching was more severe than Zn2+ of the same concentration, probably due to its own special properties. The hatching rate of zebrafish embryos did not affected by nano-FeO at low conenttation, but was inhibited at high concentration. Other nanooxides, including nano-TiO2, nano-Fe3O4 and nano-SiO2, had little effect on embryo hatching."
2009-01-01,Particle size distribution of iron nanomaterials in biological medium by SR-SAXS method,"A better understanding of biological effects of nanomaterials in organisms requests knowledge of the physicochemical properties of nanomaterials in biological systems. Affected by high concentration salts and proteins in biological medium, nanoparticles are much easy to agglomerate, hence the difficulties in characterizing size distribution of the nanomaterials in biological medium. In this work, synchrotron radiation small angle X-ray scattering (SR-SAXS) was used to determine size distributions of Fe, Fe2O3 and Fe3O4 nanoparticles of various concentrations in PBS and DMEM culture medium. The results show that size distributions of the nanomaterials could perfectly analyzed by SR-SAXS. The SR-SAXS data were not affected by the particle content and types of the dispersion medium. It is concluded that SR-SAXS can be used for size measurement of nanomaterials in unstable dispersion systems."
2009-01-01,Neurotoxicity of low-dose repeatedly intranasal instillation of nano- and submicron-sized ferric oxide particles in mice,"Olfactory tract has been demonstrated to be an important portal for inhaled solid nanoparticle transportation into the central nervous system (CNS). We have previously demonstrated that intranasally instilled Fe2O 3 nanoparticles could transport into the CNS via olfactory pathway. In this study, we investigated the neurotoxicity and size effect of repeatedly low-dose (130 μg) intranasal exposure of nano- and submicron-sized Fe 2O3 particles (21 nm and 280 nm) to mice. The biomarkers of oxidative stress, activity of nitric oxide synthases and release of monoamine neurotransmitter in the brain were studied. Our results showed that significant oxidative stress was induced by the two sizes of Fe2O3 particles. The activities of GSH-Px, Cu,Zn-SOD, and cNOS significantly elevated and the total GSH and GSH/GSSG ratio significantly decreased in the olfactory bulb and hippocampus after the nano- and submicron-sized Fe2O 3 particle treatment (p < 0.05). The nano-sized Fe 2O3 generally induced greater alteration and more significant dose-effect response than the submicron-sized particle did. Some slight perturbation of monoamine neurotransmitters were found in the hippocampus after exposure to the two sizes of Fe2O3 particle. The TEM image showed that some ultrastructural alterations in nerve cells, including neurodendron degeneration, membranous structure disruption and lysosome increase in the olfactory bulb, slight dilation in the rough endoplasmic reticulum and lysosome increase in the hippocampus were induced by the nano-sized Fe2O3 treatment. In contrast, in the submicron-sized Fe2O3 treated mice, slightly swollen mitochondria and some vacuoles were observed in the olfactory bulb and hippocampus, respectively. These results indicate that intranasal exposure of Fe2O3 nanoparticles could induce more severe oxidative stress and nerve cell damage in the brain than the larger particle did. This is the first study to compare the neurotoxicity of nano- and submicron-sized Fe2O3 particles in the central nervous system after long-term and low-dose intranasal exposure. © 2008 Springer Science+Business Media B.V."
2008-12-15,Potential neurological lesion after nasal instillation of TiO<inf>2</inf> nanoparticles in the anatase and rutile crystal phases,"Nanoscale titanium dioxide (TiO2) is massively produced and widely used in living environment, which hence make the potential risk to human health. Central nervous system (CNS) is the potential susceptible target of inhaled nanoparticles, but the studies on this aspect are limited so far. We report the accumulation and toxicity results in vivo of two crystalline phases of TiO2 nanoparticles (80 nm, rutile and 155 nm, anatase; purity >99%). The female mice were intranasally instilled with 500 μg of TiO2 nanoparticles suspension every other day for 30 days. Synchrotron radiation X-ray fluorescence analysis (SRXRF) and inductively coupled plasma mass spectrometry (ICP-MS) were used to determine the contents of titanium in murine brain. Then, the pathological examination of brain tissue, oxidative stress-mediated responses, and levels of neurochemicals in the brain of exposed mice were also analyzed. The obvious morphological changes of hippocampal neurons and increased GFAP-positive astrocytes in the CA4 region were observed, which were in good agreements with higher Ti contents in the hippocampus region. Oxidative stress occurred obviously in whole brain of exposed mice such as lipid peroxidation, protein oxidation and increased activities of catalase, as well as the excessive release of glutamic acid and nitric oxide. These findings indicate anatase TiO2 nanoparticles exhibited higher concern on some tested biological effects. To summarize, results provided the preliminary evidence that nasal instilled TiO2 nanoparticles could be translocated into the central nervous system and cause potential lesion of brain, and the hippocampus would be the main target within brain. © 2008 Elsevier Ireland Ltd. All rights reserved."
2008-12-05,Time-dependent translocation and potential impairment on central nervous system by intranasally instilled TiO<inf>2</inf> nanoparticles,"Nanoparticles can be administered via nasal, oral, intraocular, intratracheal (pulmonary toxicity), tail vein and other routes. Here, we focus on the time-dependent translocation and potential damage of TiO2 nanoparticles on central nervous system (CNS) through intranasal instillation. Size and structural properties are important to assess biological effects of TiO2 nanoparticles. In present study, female mice were intranasally instilled with two types of well-characterized TiO2 nanoparticles (i.e. 80 nm, rutile and 155 nm, anatase; purity > 99%) every other day. Pure water instilled mice were served as controls. The brain tissues were collected and evaluated for accumulation and distribution of TiO2, histopathology, oxidative stress, and inflammatory markers at post-instillation time points of 2, 10, 20 and 30 days. The titanium contents in the sub-brain regions including olfactory bulb, cerebral cortex, hippocampus, and cerebellum were determined by inductively coupled plasma mass spectrometry (ICP-MS). Results indicated that the instilled TiO2 directly entered the brain through olfactory bulb in the whole exposure period, especially deposited in the hippocampus region. After exposure for 30 days, the pathological changes were observed in the hippocampus and olfactory bulb using Nissl staining and transmission electron microscope. The oxidative damage expressed as lipid peroxidation increased significantly, in particular in the exposed group of anatase TiO2 particles at 30 days postexposure. Exposure to anatase TiO2 particles also produced higher inflammation responses, in association with the significantly increased tumor necrosis factor alpha (TNF-α) and interleukin (IL-1β) levels. We conclude that subtle differences in responses to anatase TiO2 particles versus the rutile ones could be related to crystal structure. Thus, based on these results, rutile ultrafine-TiO2 particles are expected to have a little lower risk potential for producing adverse effects on central nervous system. Although understanding the mechanisms requires further investigation, the present results suggest that we should pay attention to potential risk of occupational exposure for large-scaled production of TiO2 nanoparticles. © 2008 Elsevier Ireland Ltd. All rights reserved."
2008-12-01,Preparation and photocatalytic performance of titania nanotubes loaded with Ag nanoparticles,"Titania nanotubes (TNTs) were synthesized by hydrothermal treatment of rutile-phase TiO2 nanoparticles in 10 mol· L-1 NaOH solution at 110 °C for 24 h. The Ag loaded titania nanotubes (Ag/TNTs) were obtained by chemical deposition method with the TNTs suspending in the AgNO3 solution (pH=8) at 50 °C. The characterizations of the as-synthesized samples were performed by TEM, EDS, XRD, XPS, and UV-Vis spectra. The photocatalytic performance of the Ag/TNTs was investigated by UV-light induced photocatalytic decomposition of methyl orange(MO). The results showed that the inner/outer diameters of TNTs were about 6/10 nm and the length was several hundred nanometers. Both the shape and the crystalline of the nanotubes were not changed after the modification. The zero oxidation state Ag quantum dots, about 4 nm in diameter, were well dispersed on the external surface of the nanotubes. Ag/TNTs exhibited enhanced absorption at the visible range in the UV-Vis spectra. The Ag nanoparticles were found to significantly enhance the photocatalytic activity of TiO2 nanotubes, and the catalyst system was demonstrated to be highly efficient for the UV-light induced photocatalytic decomposition of MO compared to both rutile-phase TiO2 nanoparticles and pure TNTs. After irradiation for 60 min, the decomposition rates of MO solution in rutile-phase TiO2 nanoparticles, TNTs, and Ag/TNTs system were 46.8%, 57.2%, and 92.2%, respectively. © Editorial office of Acta Physico-Chimica Sinica."
2008-12-01,Biological effect of intranasally instilled titanium dioxide nanoparticles on female mice,"The toxicological effect of TiO2 nanoparticles with different crystal structure (80 nm for rutile and 155 nm for anatase) on female mice was investigated through intranasal instillation. After exposure for 30 days at the dose of 50 mg/kg body weight, no abnormal activity and mortality were observed with the normally increasing body weight of mice. The coefficients of tissues to body weight also show no obvious difference from the control except the increased coefficient of kidneys in mice exposed to 80 nm TiO2 nanoparticles. Titanium contents and histopathology examination indicate the no pathological response in the lung was induced by the increased TiO2 deposition, and the liver, heart, and spleen were not influenced. The severe pathology changes in kidneys suggest that TiO2 nanoparticles may be excreted out by kidneys via system circulation. However, the serum biochemical parameters were not changed compared with the control, which means no obvious functional impairment induced by the nasal exposure for 30 days. In addition, the higher titanium contents in the brain tissues imply that the translocation and deposition of nanoparticles through intranasal instilling pathway is different from the other routes such as intratracheal inhalation or intratracheal instillation. The influence of deposited nanoparticles on central nervous system needs further investigation and is underway. © World Scientific Publishing Company."
2008-12-01,Trace metal disturbance in mice brain after intranasal exposure of nano- and submicron-sized Fe<inf>2</inf>O<inf>3</inf> particles,"Trace metals in the brain play an important role in the function of central nervous system (CNS). The objective of this work is to investigate the effects of intranasal exposure of nano- and submicron-sized Fe2O3 particles on the homeostasis of trace metals in the brain. After a single intranasal instillation of nano- and submicron-sized Fe2O3 particles, the con-tents of Fe, Cu and Zn in the sub-brain regions were determined in the time course from 4 h till to the 30 day post-exposure. Our results indicated that the imbalance of trace metals in the sub-brain regions of mice was induced by the two sizes of Fe2O3 particles. The more significant accumulation of Fe in the brain was found in the nano-Fe 2O3 treated mice than in the submicron-Fe 2O3 treated ones: meanwhile, similar alterations of Zn contents in the brain were observed as well. A strong positive correlation between Fe and Zn levels in the olfactory bulb of nano-Fe2O 3 instilled mice and in the hippocampus and cerebral cortex of submicron-Fe2O3 instilled mice were found. This is the first trial to investigate the disturbance of trace metals in the brain after exposure to Fe2O3 nanoparticles. These results state that much attention should be paid to the potential impact of inhaled Fe 2O3 nanoparticles on the CNS."
2008-12-01,Biopharmaceutics and therapeutic potential of engineered nanomaterials,"Engineered nanomaterials are at the leading edge of the rapidly developing nanosciences and are founding an important class of new materials with specific physicochemical properties different from bulk materials with the same compositions. The potential for nanomaterials is rapidly expanding with novel applications constantly being explored in different areas. The unique size-dependent properties of nanomaterials make them very attractive for pharmaceutical applications. Investigations of physical, chemical and biological properties of engineered nanomaterials have yielded valuable information. Cytotoxic effects of certain engineered nanomaterials towards malignant cells form the basis for one aspect of nanomedicine. It is inferred that size, three dimensional shape, hydrophobicity and electronic configurations make them an appealing subject in medicinal chemistry. Their unique structure coupled with immense scope for derivatization forms a base for exciting developments in therapeutics. This review article addresses the fate of absorption, distribution, metabolism and excretion (ADME) of engineered nanoparticles in vitro and in vivo. It updates the distinctive methodology used for studying the biopharmaceutics of nanoparticles. This review addresses the future potential and safety concerns and genotoxicity of nanoparticle formulations in general. It particularly emphasizes the effects of nanoparticles on metabolic enzymes as well as the parenteral or inhalation administration routes of nanoparticle formulations. This paper illustrates the potential of nanomedicine by discussing biopharmaceutics of fullerene derivatives and their suitability for diagnostic and therapeutic purposes. Future direction is discussed as well. © 2008 Bentham Science Publishers Ltd."
2008-12-01,Age-related differences in pulmonary and cardiovascular responses to SiO<inf>2</inf> nanoparticle inhalation: Nanotoxicity has susceptible population,"Epidemiologic studies have revealed that pollution by ambient particulates is associated with respiratory and cardiovascular diseases, particularly in older people. Toxicologic sensitivity of nanoparticles in different ages was investigated for the first time to demonstrate and explain an age-related difference in response to manufactured nanoparticles. Young, adult, and old rats physiologically inhaled air containing aerosol of manufactured SiO2 nanoparticles (24.1 mg/m3; 40 min/day) for four weeks. Changes in serum biomarkers, hemorheologic, pulmonary inflammation, heart injury, and pathology in rats of different ages and their corresponding controls were compared. Inhalation of SiO2 nanoparticles under identical conditions caused pulmonary and cardiovascular alterations in old rats, yet less change in young and adult rats, including pulmonary inflammation, myocardial ischemic damage, atrio-ventricular blockage, and increase in fibrinogen concentration and blood viscosity. Old individuals were more sensitive to nanoparticle exposure than the young and adult rats. The risk of causing pulmonary damages was: old > young > adult The risk of cardiovascular disorder was observed only in old age. Our results suggest that different ages may require different biomarkers for identifying pulmonary toxicity during inhalation of nanoparticles. © 2008 American Chemical Society."
2008-11-01,Nanotechnologie - Zwerge erobern den alltag,
2008-10-01,Inhibition of tumor growth by endohedral metallofullerenol nanoparticles optimized as reactive oxygen species scavenger,"Intraperitoneal injection of [Gd@C82(OH)22] n nanoparticles decreased activities of enzymes associated with the metabolism of reactive oxygen species (ROS) in the tumor-bearing mice. Several physiologically relevant ROS were directly scavenged by nanoparticles, and lipid peroxidation was inhibited in this study. [Gd@C82(OH) 22]n nanoparticles significantly reduced the electron spin resonance (ESR) signal of the stable 2,2-diphenyl-1-picryhydrazyl radical measured by ESR spectroscopy. Likewise, studies using ESR with spin-trapping demonstrated efficient scavenging of superoxide radical anion, hydroxyl radical, and singlet oxygen (1O2) by [Gd@C82(OH) 22]n nanoparticles. In vitro studies using liposomes prepared from bovine liver phosphatidylcholine revealed that nanoparticles also had a strong inhibitory effect on lipid peroxidation. Consistent with their ability to scavenge ROS and inhibit lipid peroxidation, we determined that [Gd@C82(OH)22]n nanoparticles also protected cells subjected in vitro to oxidative stress. Studies using human lung adenocarcinoma cells or rat brain capillary endothelial cells demonstrated that [Gd@C82(OH)22]n nanoparticles reduced H 2O2-induced ROS formation and mitochondrial damage. [Gd@C82(OH)22]n nanoparticles efficiently inhibited the growth of malignant tumors in vivo. In summary, the results obtained in this study reveal antitumor activities of [Gd@C82(OH) 22]n nanoparticles in vitro and in vivo. Because ROS are known to be implicated in the etiology of a wide range of human diseases, including cancer, the present findings demonstrate that the potent inhibition of [Gd@C82(OH)22]n nanoparticles on tumor growth likely relates with typical capacity of scavenging reactive oxygen species. Copyright © 2008 The American Society for Pharmacology and Experimental Therapeutics."
2008-10-01,Eliminating active species by endohedral metallofullerenol in vitro and in vivo,"We previously demonstrated that gadolinium endohedral metallofullerenol Gd@C82(OH)22 nanoparticles had high inhibitory activity on growth of malignant tumor in vivo by uncertain mechanism(s). The activities of enzymes associated with the metabolism of reactive oxygen species (ROS) were decreased in the tumor-bearing mice by intraperitoneally injection of Gd@C 82(OH)22 nanoparticles. In current study, systemic investigation of the potential function of Gd@C82(OH)22 nanoparticles found that it expressed direct scavenging activity toward active species. Electron spin resonance (ESR) spectroscopy, the state-of-art technique to measure chemical active species that have one or more unpaired electrons in parallel, was employed to measure free radicals scavenging activities of Gd@C82(OH)22 nanoparticles in vitro. Pre-treatment with Gd@C82(OH)22 nanoparticles significantly reduced ESR signal of various of reactive oxygen species. In addition, Gd@C 82(OH)22 nanoparticles demonstrated extensively scavenging activities of active species measured in vivo, which was consistent with reduced progression of cancer cells treated with Gd@C82(OH) 22 nanoparticles. In summary, results obtained in this study revealed strong active species-scavenging activities of Gd@C82(OH) 22 nanoparticles in vitro and in vivo. Scavenging activities of hydroxylated Gd@C82(OH)22 nanoparticles was systemically measured in different milieu, and demonstrated the inhibition of tumor progression by treatment with Gd@C82(OH)22 nanoparticles likely due to eliminating active species."
2008-10-01,Long-term accumulation and low toxicity of single-walled carbon nanotubes in intravenously exposed mice,"The biomedical application of single-walled carbon nanotubes (SWCNTs), such as drug delivery and cancer treatment, requires a clear understanding of their fate and toxicological profile after intravenous administration. In this study, the long-term accumulation and toxicity of intravenously injected SWCNTs in the main organs (such as liver, lung and spleen) in mice were carefully studied. Although SWCNTs stayed in mice over 3 months, they showed low toxicity to mice. The long-term accumulation of SWCNTs in the main organs was evidenced by using Raman spectroscopy and TEM technique. Statistically significant changes in organ indices and serum biochemical parameters (LDH, ALT and AST) were observed. The histological observations demonstrate that slight inflammation and inflammatory cell infiltration occurred in lung, but the serum immunological indicators (CH 50 level and TNF-α level) remained unchanged. No apoptosis was induced in the main organs. The decreasing glutathione (GSH) level and increasing malondialdehyde (MDA) level suggest that the toxicity of SWCNTs might be due to the oxidative stress. © 2008 Elsevier Ireland Ltd. All rights reserved."
2008-09-01,Recent progress on the pro and cons of biological effects of nanomaterials,"With the rapid developing of nanotechnology, the use of nanomaterials in medical imaging, disease diagnoses, drug delivery, cancer treatment, gene therapy, and basic research have also progressed quickly. The beneficial uses of nanomaterials may cause human exposure through inhalation, ingestion, skin uptake, and intravenous injection. When nanomaterials interact with biological systems, they may generate adverse biological effects. The possible toxic effects of these nanomaterials are unknown until now. The positive applications in biomedicine as well as the negative biological effects of nanomaterials on cardiovascular, respiratory and other systems are highlighted, the possible mechanisms by which nanoparticles result in cardiovascular and pulmonary morbidity are also discussed, and the possible interaction routes and sequences is farther reviewed. Finally, the perspective of risk assessment of nanomaterials in the nature is summarized."
2008-09-01,SIRT1 contributes in part to cisplatin resistance in cancer cells by altering mitochondrial metabolism,"Tumors frequently develop resistance to cisplatin, a platinum drug used as a cornerstone of present-day chemotherapy regimens, significantly decreasing its usefulness in the clinic. Although it is known that cisplatin-resistant (CP-r) cancer cells commonly grow more slowly and exhibit reduced uptake of various compounds, including nutrients,the effect of tumor metabolism on cisplatin resistance is unclear. It was found that in CP-r cells, uptake of 2-deoxyglucose was reduced due to dysfunction and altered morphology of mitochondria compared with cisplatin-sensitive parental cancer cells. The CP-r cells overexpressed SIRT1, a histone deacetylase that plays a central role in DNA damage response and transcriptional silencing. Incubation of drug-sensitive cells in low glucose medium induced the expression of SIRT1 and increased cellular resistance to cisplatin. Reduced SIRT1 expression by a SIRT1 SMART small interfering RNA duplex sensitized the >20-fold resistant CP-r cells to cisplatin treatment 1.5- to 2-fold, and SIRT1 overexpression by SIRT1 cDNA transfection increased cisplatin resistance in cisplatin-sensitive cells by 2- to 3-fold. Our findings therefore suggest that reduced glucose use and altered mitochondrial metabolism mediated by SIRT1 is one of several alterations that contribute to cellular resistance to cisplatin. Copyright © 2008 American Association for Cancer Research."
2008-09-01,EPA nanosafety scheme fails to draw industry,
2008-08-21,Comparative study of carbon and BN nanographenes: Ground electronic states and energy gap engineering,"The relationship between stabilities and shape configurations of carbon and boron nitride (BN) nanographenes (NGs) was studied at the B3LYP/6-31G* level of theory. The HOMO-LUMO energy gaps of rectangular-shaped carbon nanographenes (CNGs) decrease as the graphene sizes increase with a direct inverse dependence on the length of zigzag edge. Due to the double zigzag edge boundaries, the CNGs with long zigzag edges have open-shell singlet ground states; in contrast, the HOMO-LUMO energy gaps of BN nanographenes (BNNGs) have a weak dependence with size; all BNNGs have closed-shell singlet ground states, and those with long zigzag edges have slightly larger energy gaps. CNGs with long zigzag edges are less favorable energetically than their structural isomers with long armchair edges, while the BNNGs have the opposite preference. Chemical modifications that change the long zigzag edge into armchair type can efficiently stabilize the kinetically unstable CNGs (with open-shell singlet ground states) and modify their energy gaps. © 2008 American Chemical Society."
2008-08-07,Energetics of endohedral atoms in type-I clathrates observed by soft x-ray spectroscopy,"We present an extensive soft x-ray photoelectron spectroscopy study on the core levels of the endohedral atoms of Ba8 Ga16 Ge30 (BGG), Sr8 Ga16 Ge30 (SGG), Eu8 Ga16 Ge30 (EGG), and Sr8 Ga16 Si30 (SGS) single crystals, performed at a high-energy facility. Unexpected features evidencing the different shift for the 2a and 6d sites between Ba4d and Sr3d are observed for BGG and SGG. The detailed analyses including theoretical support by first-principles band-structure calculations lead to the surprising conclusion that the component distributions of the larger tetrakaidecahedral cage are different depending on the endohedral atoms, which is in contrast to the past consensus that BGG and SGG have the same framework structure. The differences are further supported by analysis of the Ga3d core levels. This may suggest thorough reconsiderations on earlier interpretations of experimental data. © 2008 The American Physical Society."
