Date,Title,Content
2011-07-01,Aerosol characterization and lung deposition of synthesized TiO<inf>2</inf> nanoparticles for murine inhalation studies,"This study presents a novel exposure protocol for synthesized nanoparticles (NPs). NPs were synthesized in gas phase by thermal decomposition of metal alkoxide vapors in a laminar flow reactor. The exposure protocol was used to estimate the deposition fraction of titanium dioxide (TiO2) NPs to mice lung. The experiments were conducted at aerosol mass concentrations of 0.8, 7.2, 10.0, and 28.5 mg m-3. The means of aerosol geometric mobility diameter and aerodynamic diameter were 80 and 124 nm, and the geometric standard deviations were 1.8 and 1.7, respectively. The effective density of the particles was approximately from 1.5 to 1.7 g cm-3. Particle concentration varied from 4 × 105 cm-3 at mass concentrations of 0.8 mg m-3 to 12 × 106 cm -3 at 28.5 mg m-3. Particle phase structures were 74% of anatase and 26% of brookite with respective crystallite sized of 41 and 6 nm. The brookite crystallites were approximately 100 times the size of the anatase crystallites. The TiO2 particles were porous and highly agglomerated, with a mean primary particle size of 21 nm. The specific surface area of TiO2 powder was 61 m2 g-1. We defined mice respiratory minute volume (RMV) value during exposure to TiO2 aerosol. Both TiO2 particulate matter and gaseous by-products affected respiratory parameters. The RMV values were used to quantify the deposition fraction of TiO2 matter by using two different methods. According to individual samples, the deposition fraction was 8% on an average, and when defined from aerosol mass concentration series, it was 7%. These results show that the exposure protocol can be used to study toxicological effects of synthesized NPs. © Springer Science+Business Media B.V. 2010."
2011-07-01,"Open-shell singlet character of stable derivatives of nonacene, hexacene and teranthene","The electronic ground states of the recently synthesized stable nonacene derivatives (J. Am. Chem. Soc.2010, 132, 1261) are open-shell singlets with a polyradical nature instead of closed-shell singlets as originally assumed, according to the unrestricted broken spin-symmetry density functional theory (UBS-DFT) computations (at B3LYP/6-31G). It is the bulky protecting groups, not the transfer from the open-shell singlet to closed-shell singlet ground state, that stabilizes these longest characterized acenes. Similar analyses also confirmed the open-shell singlet character of the hexacene and teranthene derivatives. © 2011 American Chemical Society."
2011-06-20,Chirality of glutathione surface coating affects the cytotoxicity of quantum dots,"Choose your poison: Chiral CdTe quantum dots (QDs) coated with L- or D-glutathione (GSH) stabilizers exhibit differences in cytotoxicity although they have identical composition and size. D-GSH-QDs are less cytotoxic than L-GSH-QDs. The ability of QDs to induce cell death is correlated with their ability to induce autophagy, which is chirality-dependent (see picture). © 2011 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim."
2011-06-15,Binding modes of thioflavin T molecules to prion peptide assemblies identified by using scanning tunneling microscopy,"The widely used method to monitor the aggregation process of amyloid peptide is thioflavin T (ThT) assay, while the detailed molecular mechanism is still not clear. In this work, we report here the direct identification of the binding modes of ThT molecules with the prion peptide GNNQQNY by using scanning tunneling microscopy (STM). The assembly structures of GNNQQNY were first observed by STM on a graphite surface, and the introduction of ThT molecules to the surface facilitated the STM observations of the adsorption conformations of ThT with peptide strands. ThT molecules are apt to adsorb on the peptide assembly with β-sheet structure and oriented parallel with the peptide strands adopting four different binding modes. This effort could benefit the understanding of the mechanisms of the interactions between labeling species or inhibitory ligands and amyloid peptides, which is keenly needed for developing diagnostic and therapeutic approaches. © 2011 American Chemical Society."
2011-06-15,Electrochemical desorption of self-assembled monolayers and its applications in surface chemistry and cell biology,"Electrochemical desorption (ECD) of self-assembled monolayers (SAMs) is an important process that can dynamically modify surface properties. ECD of SAMs has found applications in biochemical assays and the precise control of cell adhesion. As cell adhesion is controlled by the chemistry of underlying substrate, ECD provides a means to achieve spatiotemporal control of cell behaviors by electrically addressing the substrate. In this minireview, we first introduce the principles of ECD, followed by its applications in dynamically modifying chemistry and biochemistry at the intersurface. Finally, we highlight its applications in cell biology. © 2011 Elsevier B.V. All rights reserved."
2011-06-10,Endothelial dysfunction and inflammation induced by iron oxide nanoparticle exposure: Risk factors for early atherosclerosis,"More recently, the correlation between exposure to nanoparticles and cardiovascular diseases is of particular concern in nanotoxicology related fields. Nanoparticle-triggered endothelial dysfunction is hypothesized to be a dominant mechanism in the development of the diseases. To test this hypothesis, iron oxide nanoparticles (Fe 2O 3 and Fe 3O 4), as two widely used nanomaterials and the main metallic components in particulate matter, were selected to assess their potential risks on human endothelial system. The direct effects of iron oxide nanoparticles on human aortic endothelial cells (HAECs) and the possible effects mediated by monocyte (U937 cells) phagocytosis and activation were investigated. In the study, HAECs and U937 cells were exposed to 2, 20, 100μg/mL of 22-nm-Fe 2O 3 and 43-nm-Fe 3O 4 particles. Our results indicate that cytoplasmic vacuolation, mitochondrial swelling and cell death were induced in HAEC. A significant increase in nitric oxide (NO) production was induced which coincided with the elevation of nitric oxide synthase (NOS) activity in HAECs. Adhesion of monocytes to the HAECs was significantly enhanced as a consequence of the up-regulation of intracellular cell adhesion molecule-1 (ICAM-1) and interleukin-8 (IL-8) expression, all of which are considered as early steps of atheroscelerosis. Phagocytosis and dissolution of nanoparticles by monocytes were found to simultaneously provoke oxidative stress and mediate severe endothelial toxicity. We conclude that intravascular iron oxide nanoparticles may induce endothelial system inflammation and dysfunction by three ways: (1) nanoparticles may escape from phagocytosis that interact directly with the endothelial monolayer; (2) nanoparticles are phagocytized by monocytes and then dissolved, thus impact the endothelial cells as free iron ions; or (3) nanoparticles are phagocytized by monocytes to provoke oxidative stress responses. © 2011."
2011-06-08,Biosafety assessment of Gd@C<inf>82</inf>(OH)<inf>22</inf> nanoparticles on Caenorhabditis elegans,"Gd@C82(OH)22, a water-soluble endohedral metallofullerene derivative, has been proven to possess significant antineoplastic activity in mice. Toxicity studies of the nanoparticle have shown some evidence of low or non toxicity in mice and cell models. Here we employed Caenorhabditis elegans (C. elegans) as a model organism to further evaluate the short- and long-term toxicity of Gd@C82(OH)22 and possible behavior changes under normal and stress culture conditions. With treatment of Gd@C82(OH)22 at 0.01, 0.1, 1.0 and 10 μg ml−1 within one generation (short-term), C. elegans showed no significant decrease in longevity or thermotolerance compared to the controls. Furthermore, when Gd@C82(OH)22 treatment was extended up to six generations (long-term), non-toxic effects to the nematodes were found. In addition, data from body length measurement, feeding rate and egg-laying assays with short-term treatment demonstrated that the nanoparticles have no significant impact on the individual growth, feeding behavior and reproductive ability, respectively. In summary, this work has shown that Gd@C82(OH)22 is tolerated well by worms and it has no apparent toxic effects on longevity, stress resistance, growth and behaviors that were observed in both adult and young worms. Our work lays the foundations for further developments of this anti-neoplastic agent for clinical applications. © 2011 The Royal Society of Chemistry."
2011-06-08,Controlling assembly of paired gold clusters within apoferritin nanoreactor for in vivo kidney targeting and biomedical imaging,"Functional nanostructures with high biocompatibility and stability, low toxicity, and specificity of targeting to desired organs or cells are of great interest in nanobiology and medicine. However, the challenge is to integrate all of these desired features into a single nanobiostructure, which can be applied to biomedical applications and eventually in clinical settings. In this context, we designed a strategy to assemble two gold nanoclusters at the ferroxidase active sites of ferritin heavy chain. Our studies showed that the resulting nanostructures (Au-Ft) retain not only the intrinsic fluorescence properties of noble metal, but gain enhanced intensity, show a red-shift, and exhibit tunable emissions due to the coupling interaction between the paired Au clusters. Furthermore, Au-Ft possessed the well-defined nanostructure of native ferritin, showed organ-specific targeting ability, high biocompatibility, and low cytotoxicity. The current study demonstrates that an integrated multimodal assembly strategy is able to generate stable and effective biomolecule-noble metal complexes of controllable size and with desirable fluorescence emission characteristics. Such agents are ideal for targeted in vitro and in vivo imaging. These results thus open new opportunities for biomolecule-guided nanostructure assembly with great potential for biomedical applications. © 2011 American Chemical Society."
2011-06-01,Design of smart nanomaterials for drug and gene delivery,"The design of stimuli-responsive nanomaterials intended for specific applications in biomedicine implies the presence of different moieties that allow targeting, imaging, therapy and controlled release of active molecules in the same system. Functionalization of material surfaces and nanotechnology are valuable tools that enable a multifunctional approach to address these aims. Recent research examples for applications in biomedicine such as drug and gene delivery will be tackled in this thematic review. Magnetic nanoparticles are one of the clearest examples of the multifunctional character of nanosystems. Diversity of uses and the possibility to combine them in multimodal therapies give them a privileged place among the new designs. We will discuss the recent advances in the development of smart drug delivery nanodevices. The dosage control through surface functionalization of inorganic nanoparticles with macromolecules able to change their properties or perform self-recognition processes under the application of an external stimulus will be addressed. Moreover, functionalized bioceramics have been assessed as nonviral vectors for in vitro gene transfection. The key processes involved in the design of this kind of mediators to assist the transport of DNA fragments from the extracellular environment to the cell nucleus will be examined. In particular, the covalent bonding of dendrimers to magnetic nanoparticles provides a useful approach aimed at reducing transfection times. The application of these systems represents an invaluable strategy in the field of genetic engineering. © 2011 American Scientific Publishers. All rights reserved."
2011-06-01,Homogeneous dispersion of gadolinium oxide nanoparticles into a non-aqueous-based polymer by two surface treatments,"Gadolinium oxide nanoparticles are more and more used. They can notably provide interesting fluorescence properties. Herein they are incorporated into a non-aqueous-based polymer, the poly(methyl methacrylate). Their dispersion within the polymer matrix is the key to improve the composite properties. As-received gadolinium oxide nanopowders cannot be homogeneously dispersed in such a polymer matrix. Two surface treatments are, therefore, detailed and compared to achieve a good stability of the nanoparticles in a non-aqueous solvent such as the 2-butanone. Then, once the liquid suspensions have been stabilized, they are used to prepare nanocomposites with homogeneous particles dispersion. The two approaches proposed are an hybrid approach based on the growth of a silica shell around the gadolinium oxide nanoparticles, and followed by a suitable silane functionalization; and a non-hybrid approach based on the use of surfactants. The surface treatments and formulations involved in both methods are detailed, adjusted and compared. Thanks to optical methods and in particular to the use of a 'home made' confocal microscope, the dispersion homogeneity within the polymer can be assessed. Both methods provide promising and conclusive results. © Springer Science+Business Media B.V. 2010."
2011-06-01,"Cellular uptake, intracellular trafficking and biological responses of gold nanoparticles","Promising application of gold nanoparticles (GNPs) in biomedical and environmental fields is increasing the likelihood of direct interaction with living systems. The knowledge about GNPs interacting with cells is quite limited and however, is necessary for risk prediction and evaluation of biological effects. Herein, we review recent advances in cellular effects of GNPs including cellular uptake, trafficking, subcellular distribution and cellular responses, and the relationship between physiochemical properties of GNPs and biological effects as well. To uncover these issues, it is quite instructive for safe and sustainable use of GNPs."
2011-06-01,Distribution of CdSe@ZnS QDs in adult drosophila and their stage-1 larva,"In this work, CdSe@ZnS quantum dots (QDs) distributed in the QDs-exposed adult drosophila and their stage-1 larva were characterized by synchrotron radiation micro X-ray fluorescence (u-SRXRF) and laser scanning confocal microscope (LSCM), respectively. The CdSe@ZnS QDs were exposed via the mouth to the adult drosophila. The u-SRXRF elemental mapping of Cd, Se and Zn revealed that the elements were concentrated in the intestinal and reproductive system, indicating that QDs could accumulate in the intestinal and reproductive system. Obvious fluorescence signals were observed in the testis of stage-1 larva by LSCM technique. The results indicate the QDs via oral exposure could induce potential impact on placenta translocation and reproductive system. The results show that μ-SRXRF analysis is a novel method for the investigation of translocation of nanoparticle in the living organism."
2011-06-01,Using self-polymerized dopamine to modify the antifouling property of oligo(ethylene glycol) self-assembled monolayers and its application in cell patterning,"We report a one-step, mild method to modify antifouling oligo(ethylene glycol)-terminated self-assembled monolayers. We demonstrate for the first time that self-polymerized dopamine, previously reported as an underwater adhesive, can be patterned on typical antifouling surfaces by microfluidic patterning or microcontact printing. The patterns can be applied in spatiotemporal cell patterning. © 2011 American Chemical Society."
2011-06-01,Distribution of silver in rats following 28 days of repeated oral exposure to silver nanoparticles or silver acetate,"Background: The study investigated the distribution of silver after 28 days repeated oral administration of silver nanoparticles (AgNPs) and silver acetate (AgAc) to rats. Oral administration is a relevant route of exposure because of the use of silver nanoparticles in products related to food and food contact materials.Results: AgNPs were synthesized with a size distribution of 14 ± 4 nm in diameter (90% of the nanoparticle volume) and stabilized in aqueous suspension by the polymer polyvinylpyrrolidone (PVP). The AgNPs remained stable throughout the duration of the 28-day oral toxicity study in rats. The organ distribution pattern of silver following administration of AgNPs and AgAc was similar. However the absolute silver concentrations in tissues were lower following oral exposure to AgNPs. This was in agreement with an indication of a higher fecal excretion following administration of AgNPs. Besides the intestinal system, the largest silver concentrations were detected in the liver and kidneys. Silver was also found in the lungs and brain. Autometallographic (AMG) staining revealed a similar cellular localization of silver in ileum, liver, and kidney tissue in rats exposed to AgNPs or AgAc.Using transmission electron microscopy (TEM), nanosized granules were detected in the ileum of animals exposed to AgNPs or AgAc and were mainly located in the basal lamina of the ileal epithelium and in lysosomes of macrophages within the lamina propria. Using energy dispersive x-ray spectroscopy it was shown that the granules in lysosomes consisted of silver, selenium, and sulfur for both AgNP and AgAc exposed rats. The diameter of the deposited granules was in the same size range as that of the administered AgNPs. No silver granules were detected by TEM in the liver.Conclusions: The results of the present study demonstrate that the organ distribution of silver was similar when AgNPs or AgAc were administered orally to rats. The presence of silver granules containing selenium and sulfur in the intestinal wall of rats exposed to either of the silver forms suggests a common mechanism of their formation. Additional studies however, are needed to gain further insight into the underlying mechanisms of the granule formation, and to clarify whether AgNPs dissolve in the gastrointestinal system and/or become absorbed and translocate as intact nanoparticles to organs and tissues. © 2011 Loeschner et al; licensee BioMed Central Ltd."
2011-06-01,"Ternary complexes of amphiphilic polycaprolactone-graft-poly (N,N-dimethylaminoethyl methacrylate), DNA and polyglutamic acid-graft-poly(ethylene glycol) for gene delivery","Binary complexes of cationic polymers and DNA were used commonly for DNA delivery, whereas, the excess cationic charge of the binary complexes mainly leads to high toxicity and unstability in vivo. In this paper, ternary complexes by coating polyglutamic acid-graft-poly(ethylene glycol)(PGA-g-mPEG) onto binary complexes of polycaprolactone-graft-poly(N,N-dimethylaminoethyl methacrylate) (PCL-g-PDMAEMA) nanoparticles (NPs)/DNA were firstly developed for effective and targeted gene delivery. The coating of PGA-g-mPEG was able to decrease the zeta potential of the nano-sized DNA complexes nearly to electroneutrality without interferring with DNA condensation ability. As a result, the stability, the escape ability from endosomes and the transfection efficiency of the complexes were enhanced. The ternary complexes of PCL-g-PDMAEMA NPs/DNA/PGA-g-mPEG demonstrated lower cytotoxicity in CCK-8 measurements and higher gene transfection efficiency than the binary complexes in vitro. In addition, Lactate dehydrogenase (LDH) assay was performed to quantify the membrane-damaging effects of the complexes, which is consistent with the conclusion of CCK-8 measurement for cytotoxicity assay. The in vivo imaging measurement and histochemical analysis of tumor sessions confirmed that the intravenous administration of the ternary complexes with red fluorescent protein (RFP) as payload led to protein expression in tumor, which was further enhanced by the targeted coating of PGA-g-PEG-folate. © 2011 Elsevier Ltd."
2011-06-01,The inhibition of death receptor mediated apoptosis through lysosome stabilization following internalization of carboxyfullerene nanoparticles,"Cells undergo apoptosis through two major pathways, the extrinsic pathway (death receptor pathway) and the intrinsic pathway (the mitochondrial pathway). It is well known that nanomaterials of water- soluble fullerene derivatives are potent antioxidants and help to prevent the overproduction of mitochondrial reactive oxygen species (ROS). However, whether their interaction with cells via the death receptor pathway is direct or indirect remains poorly understood. Here, we show that a bis-adduct malonic acid derivative of fullerene, C60(C(COOH)2)2, inhibits tumor necrosis factor alpha-initiated cellular apoptosis via stabilizing lysosomes. Data presented here demonstrate that nano-sized aggregates of this water-soluble fullerene derivative are endocytosed into cells and enriched in the lysosomes. During the internalization of C60(C(COOH)2)2, the expression of Hsp 70 is significantly upregulated, promoting cell survival by inhibiting the permeabilization of lysosomal membranes. In addition, the acidic environment inside lysosomes has a marked but temporary effect on the size distribution of fullerenic nanoparticles, and may disperse the aggregated C60(C(COOH)2)2 nanoparticles into single molecules or smaller aggregates. These single molecules or smaller aggregates may insert into the lysosomal membranes, further stabilizing them and decreasing the release of cathepsins from lysosomes, leading to the inhibition of tumor necrosis factor-induced apoptosis. C60(C(COOH)2)2 nanoparticles can thus protect cells by stabilizing lysosomal membranes via both upregulated expression of Hsp 70 and by their interactions with lysosomal membranes. © 2011 Elsevier Ltd."
2011-06-01,Aligned carbon nanotube-reinforced silicon carbide composites produced by chemical vapor infiltration,"A chemical vapor infiltration (CVI) technique was used to overcome most of the challenges involved in fabricating exceptionally-tough CNT/SiC composites. Nanotube pullout and sequential breaking and slippage of the walls of the CNTs during failure were consistently observed for all fractured CNT/SiC samples. These energy absorbing mechanisms result in the fracture strength of the CNT/SiC composites about an order of magnitude higher than the bulk SiC. The CVI-fabricated CNT/SiC composites have an strongly-bonded tube/matrix interface and an amorphous, crack-free SiC matrix, enabling the composites to withstand oxidization at 700-1600 °C in air. © 2011 Elsevier Ltd. All rights reserved."
2011-05-23,"Cellular uptake, intracellular trafficking, and cytotoxicity of nanomaterials","The interactions of nanoparticles with the soft surfaces of biological systems like cells play key roles in executing their biomedical functions and in toxicity. The discovery or design of new biomedical functions, or the prediction of the toxicological consequences of nanoparticles in vivo, first require knowledge of the interplay processes of the nanoparticles with the target cells. This article focusses on the cellular uptake, location and translocation, and any biological consequences, such as cytotoxicity, of the most widely studied and used nanoparticles, such as carbon-based nanoparticles, metallic nanoparticles, and quantum dots. The relevance of the size and shape, composition, charge, and surface chemistry of the nanoparticles in cells is considered. The intracellular uptake pathways of the nanoparticles and the cellular responses, with potential signaling pathways activated by nanoparticle interactions, are also discussed. The cellular uptake, location and translocation, and biological consequence of nanoparticles are reviewed with regard to the size, shape, composition, charge, and surface chemistry of the nanoparticles in cells. © 2011 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim."
2011-05-15,Novel amphiphilic dextran copolymers nanoparticles for delivery of doxorubicin,"In this work, a novel biodegradable amphiphilic copolymer based on dextran and 1,2-dipalmitoyl-sn-glycero-3-phosphoethanolamine (DPPE) was successfully prepared. The amphiphilic copolymer may self-assemble into polymeric micelles in an aqueous solution. Fluorescence spectroscopy, dynamic light scattering (DLS), and a transmission electron microscope (TEM) method confirmed the formation of copolymeric micelles. To estimate the feasibility as novel drug carriers, doxorubicin (DOX) was incorporated into polymeric nanoparticles. The DOX-loaded nanoparticles exhibited greater antitumor effect than free DOX for HeLa celles, suggesting that the dextran/DPPE nanoparticles have great potential as a tumor targeting drug carrier. © 2010 Wiley Periodicals, Inc."
2011-05-04,Control of energy and matter at nanoscales: Challenges and opportunities for plasma nanoscience in a sustainability age,"Plasma nanoscience is an emerging multidisciplinary research field at the cutting edge of a large number of disciplines including but not limited to physics and chemistry of plasmas and gas discharges, materials science, surface science, nanoscience and nanotechnology, solid-state physics, space physics and astrophysics, photonics, optics, plasmonics, spintronics, quantum information, physical chemistry, biomedical sciences and related engineering subjects. This paper examines the origin, progress and future perspectives of this research field driven by the global scientific and societal challenges. The future potential of plasma nanoscience to remain a highly topical area in the global research and technological agenda in the age of fundamental-level control for a sustainable future is assessed using a framework of the five Grand Challenges for Basic Energy Sciences recently mapped by the US Department of Energy. It is concluded that the ongoing research is very relevant and is expected to substantially expand to competitively contribute to the solution of all of these Grand Challenges. The approach to controlling energy and matter at nano- and subnanoscales is based on identifying the prevailing carriers and transfer mechanisms of the energy and matter at the spatial and temporal scales that are most relevant to any particular nanofabrication process. Strong accent is made on the competitive edge of the plasma-based nanotechnology in applications related to the major socio-economic issues (energy, food, water, health and environment) that are crucial for a sustainable development of humankind. Several important emerging topics, opportunities and multidisciplinary synergies for plasma nanoscience are highlighted. The main nanosafety issues are also discussed and the environment- and human health-friendly features of plasma-based nanotech are emphasized. © 2011 IOP Publishing Ltd."
2011-05-01,Comparison study on the antibacterial activity of nano-or bulk-cerium oxide,"Due to the unique physical and chemical properties, nanosized cerium oxide (n-CeO 2) has attracted considerable interest in many fields of research. The potential, the growing use and the mass production of n-CeO 2 have stimulated research on their potential impact on the environment and human health. However, the toxicological definition for CeO 2 nanoparticles (NPs) is still quite controversial. In the present work, we evaluated the antibacterial activity of CeO 2 NPs sized ca. 7 nm (7-CeO 2), ca. 25 nm (25-CeO 2) and their bulk counterpart (b-CeO 2), using gram-negative Escherichia coli (E. coli). Our results suggest that all the three types of CeO 2 particles have antibacterial activity, and both the NPs are more toxic than b-CeO 2. The rise in intracellular ROS level induced by direct contact of particles with the surface of E. coli was involved in the mechanism for the antibacterial activity of CeO 2 NPs. Exposure to 25-CeO 2 could also impair the integrity of the outer membrane within E. coli cells. Due to agglomeration and negligible effect on membrane integrity, 7-CeO 2 did not exhibit greater antibacterial activity than 25-CeO 2. Copyright © 2011 American Scientific Publishers All rights reserved."
2011-05-01,"Preparation, characterization and SRXPS study of polyvinyl alcohol modified Fe<inf>3</inf>O<inf>4</inf> nanoparticles","In this study, Fe3O4 nanoparticles were coated with PVA to synthesize PVA- Fe3O4 complex, which were characterized by transmission electron microscopy (TEM), thermo gravimetric (TG) analysis, UV-vis spectra, zeta potentials and ICP-MS, in terms of the physicochemical properties, while surface constituents, structures and chemical bonds of the modified and unmodified nanoparticles were characterized with synchrotron radiation X-ray photoelectron spectroscopy (SRXPS), for exploring modification mechanism of the PVA- Fe3O4. The results indicate that after PVA modification, the suspension stability of Fe3O4 nanoparticles in water and cellular uptake capability were significantly improved compared with unmodified Fe3O4. The SRXPS analysis reveals that the hydroxy groups on the surface of Fe3O4 nanoparticles and PVA were combined by hydrogen bond to consist a stable system, which would be beneficial to the biomedical applications of Fe3O4 nanoparticles."
2011-05-01,Microfluidic devices constructed by a marker pen on a silica gel plate for multiplex assays,"In this report, we describe a simple-to-fabricate microfluidic device constructed on a silica gel plate by a waterproof marker pen. We call it pen-based assay on silica, which was successfully applied to simultaneously analyze multiple targets qualitatively and quantitatively based on colorimetric assays for protein, glucose, and pH value. © 2011 American Chemical Society."
2011-05-01,Magnetite (Fe<inf>3</inf>O<inf>4</inf>) nanocrystals affect the expression of genes involved in the TGF-beta signalling pathway,"An understanding of interaction of nanomaterials with living systems is fundamental to address nanosafety issues, which, in turn will dictate the future prospects of nanomedicine. Herein, we examine the molecular effects of uptake of Magnetite (Fe3O4) Nanocrystals (MNC) using a transcriptomics approach. The uptake of MNC was studied by electron microscopy. This was followed by transcriptional profiling using whole genome microarrays, functional analysis of microarray data, real time PCR and biochemical assay for CASP9. Transcriptional profiling revealed 69 genes to be differentially expressed upon MNC treatment. Many of these genes are associated with TGF-beta signaling and include ID1, ID2, ID3, CASP9, SMAD6 and SMAD7, which are important negative regulators of signaling pathways involved in development and tumorigenesis. Moreover, upon treatment with MNC, expression of CASP9 was also found to decrease in a dose dependent manner. This approach could help us to identify specific effects of MNC upon cells and give us simultaneous clues about their biocompatibility and therapeutic potential. The MNC can specifically interfere with TGF-beta signaling by inhibiting the expression of ID and SMAD genes. As TGF-beta signaling invokes different responses in undifferentiated cells and adult tissues in a cell-type specific manner, our findings have far reaching implications in cellular development, differentiation and cancer. © The Royal Society of Chemistry 2011."
2011-04-26,Cinnabar is not converted into methylmercury by human intestinal bacteria,"Ethnopharmacological relevance: Cinnabar (Cin), a naturally occurring mercuric sulfide (HgS), is a mineral widely used in traditional Chinese medicine throughout history. As for the toxicity of cinnabar, one important assumption is that cinnabar may be transformed into highly toxic methylmercury by gastrointestinal flora. There is no evidence in humans to support this assumption. Aim of the study: To investigate the biotransformation of cinnabar (HgS) in the human intestinal bacteria with modern analytical techniques. Materials and methods: A gas chromatograph, equipped with electron capture detection (GC-ECD) and mass spectrometry (GC-MS), were used to detect the formation of methylmercury after incubation of cinnabar with human intestinal bacteria. The content of soluble mercury in the bacteria media was determined by cold vapor-atomic absorption spectrometry (CV-AAS). In addition, X-ray absorption near-edge structure spectroscopy (XANES) was used to confirm the possible transformation of cinnabar in the bacteria media, and under mimetic intestinal condition by measuring the species of sulfur and mercury in the reaction extraction of cinnabar and Na 2S mixture. Results: No methylmercury was detected by both GC-ECD and GC-MS, which suggest that cinnabar (HgS) is not methylated in the human intestine. A small amount of soluble mercury was found to be released in the flora medium of HgS or cinnabar by CV-AAS. The XANES analyses revealed that polysulfides exist in the flora medium, and the simulated results showed that the products by incubating cinnabar with Na 2S were mercuric polysulfides. Conclusion: These results showed that under gut flora conditions cinnabar would be transformed into mercuric polysulfides rather than methylmercury. Our work provides evidences of nontoxic transformation of cinnabar in the human intestinal bacteria. © 2011 Elsevier Ireland Ltd. All rights reserved."
2011-04-26,"Resettable, multi-readout logic gates based on controllably reversible aggregation of gold nanoparticles","A resettable logic system based on spiropyran-modified gold nanoparticles that is capable of AND, OR, and INHIBIT logic operations has been constructed. Several methods can record the output of this process, including the naked eye, UV/Vis spectroscopy, determination of the Î¶ potential, and dynamic light scattering. These logic gates can also detect copper(II) ions in aqueous media. Copyright © 2011 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim."
2011-04-26,Peptide-tailored assembling of Au nanorods,"By investigating the influence of peptides on the assembling process of Au nanorods induced by 4-mercaptopyridine, two kinds of peptides were identified. The nature of peptides plays an important role in tailoring assembling, which makes potential peptide recognition and detection possible. © 2011 The Royal Society of Chemistry."
2011-04-15,Nano-CeO<inf>2</inf> exhibits adverse effects at environmental relevant concentrations,"Ceria nanoparticles (nano-CeO2), due to their widespread applications, have attracted a lot of concern about their toxic effects on both human health and the environment. The present work aimed to evaluate the in vivo effects of nano-CeO2 (8.5 nm) on Caenorhabditis elegans (C. elegans) at environmental relevant concentrations (molar concentrations ranging from 1 nM to 100 nM). The results indicate that nano-CeO2 could induce ROS accumulation and oxidative damage in C. elegans, and finally lead to a decreased lifespan. The most surprising thing is that the mean lifespan of nematodes was significantly decreased by 12% even at the exposure level of 1 nM (p < 0.01). In vitro tests suggest that the ability of nano-CeO2 to catalyze ROS generation was involved in the mechanism for its toxicity to C. elegans. To our best knowledge, this is the first case in which nanoparticles exhibit adverse effects on organisms at such low concentrations (1nM-100 nM). So, our findings indicate the importance of nanotoxicological investigations at environmentally relevant concentrations and will attract more attentions on the risks of NPs exposure. © 2011 American Chemical Society."
2011-04-14,Scanning tunneling microscopy investigation of substrate-dependent adsorption and assembly of metallofullerene Gd@C<inf>82</inf> on Cu(111) and Cu(100),"The structural and electronic properties of Gd@C82 adsorbed on Cu(111) and Cu(100) surfaces were investigated by scanning tunneling microscopy (STM). STM images showed that the lattice structure of the underlying metal substrates affected the arrangement of the metallofullerene molecules. Preferred adsorption orientations of the molecules were found from STM images with submolecular resolution. Differences in the scanning tunneling spectroscopy of molecules adsorbed on Cu(111) and Cu(100) were observed and attributed to the work function difference between the substrates. In addition, the electronic properties of the fullerene monomer, dimer, and monolayer were characterized and compared, revealing the roles played by the molecule-substrate interaction and the intermolecular interaction. © 2011 American Chemical Society."
2011-04-07,Nano-Ethics,
2011-04-04,Copper-mediated amplification allows readout of immunoassays by the naked eye,"An eye for color: Antibodies modified by CuO nanoparticles (NPs) are subjected to immunoreaction with the release of CuII, which can be detected by click chemistry. The Cu acts as a catalyst that induces aggregation of Au NPs functionalized with azide and alkyne groups, which can be seen as a color change (see picture). The detection of HIV in blood serum of infected patients is demonstrated. Copyright © 2011 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim."
2011-04-01,Effects of gadolinium on development of zebrafish (danio rerio) embryos,"The zebrafish embryonic toxicity technology is a kind of standard toxicity assessment method which is recognized by the International Standard Organization (ISO). It has characteristics of low cost, easy operation, high sensitivity, multinomial toxic index record, and etc. In the present study, aquatic toxic effects of rare earth element gadolinium were evaluated by observing the embryonic development of fertilized zebrafish eggs. The toxicological endpoints, including hatch rates at 72 h, larvae mortality, body length and the medium lethal concentration (LC50) at 96 h, were investigated at 0, 0.001, 0.005, 0.01, 0.1, 0.3, 0.5 and 1.0 mmol · L-1 GaCl3. The results showed that there was no toxic effect at the concentrations lower than 0.005 mmol · L-1. However, at higher concentrations, negative effects were observed, and Gd3+ significantly inhibited embryonic development of zebrafish."
